,latitude,longitude,temp,pressure,humidity,dew_point,uvi,clouds,wind_speed,wind_deg,wind_gust,price,probability
983,56.6734,-4.3778,282.76,1016.0,72.0,278.3,0.0,53.0,8.61,282.0,19.16,358699.0,0
984,52.4204,-5.1015,285.69,1021.0,54.0,278.56,0.0,63.0,12.99,286.0,26.74,100000.0,0
985,55.5071,-4.7113,279.38,1002.0,85.0,279.33,0.0,67.0,8.88,288.0,19.44,176045.0,0
986,57.5841,-6.0853,281.98,1003.0,75.0,277.49,0.06,70.0,15.48,351.0,15.52,148724.0,0
987,53.9952,-4.7086,284.07,1040.0,90.0,275.94,0.01,85.0,6.46,291.0,22.91,100000.0,0
988,55.9194,-0.3025,281.14,1032.0,81.0,278.52,0.01,56.0,5.43,272.0,17.05,509144.0,0
989,56.9094,-5.0864,282.59,1027.0,80.0,279.7,0.02,78.0,8.97,245.0,9.04,100000.0,0
990,53.9387,-0.9433,280.02,1020.0,75.0,277.76,0.0,88.0,4.62,272.0,15.18,100000.0,0
991,56.7426,-0.4585,282.13,1027.0,71.0,276.92,0.02,32.0,7.41,340.0,16.8,304296.0,0
992,50.5724,-5.5386,282.0,1021.0,79.0,279.74,0.02,100.0,7.33,347.0,21.3,254644.0,0
993,50.5172,-1.0379,283.4,1023.0,78.0,277.75,0.0,0.0,7.29,280.0,19.13,105565.0,0
994,52.4425,-5.7302,280.88,1029.0,79.0,277.68,0.0,72.0,12.18,326.0,14.17,100000.0,0
995,50.4591,-1.944,278.57,997.0,70.0,274.51,0.01,79.0,14.2,325.0,15.15,468040.0,0
996,52.3961,-2.8122,284.57,1025.0,69.0,280.43,0.0,25.0,11.24,221.0,10.54,244642.0,0
997,57.7718,-6.3065,280.24,1026.0,89.0,278.63,0.02,81.0,13.67,327.0,15.08,117502.0,0
998,50.4835,-1.5756,282.15,1002.0,62.0,276.13,0.06,19.0,5.33,252.0,23.63,495623.0,0
999,53.2319,1.3895,285.42,1018.0,84.0,280.81,0.0,100.0,9.07,275.0,13.96,128578.0,0
1000,54.3992,-3.6053,283.98,1000.0,69.0,281.95,0.0,53.0,8.03,278.0,6.32,435548.0,0
1001,58.5809,-1.7833,283.27,1011.0,63.0,282.55,0.06,100.0,4.04,261.0,3.44,122327.0,0
1002,53.0239,-0.5808,285.34,1022.0,80.0,280.42,0.01,58.0,12.68,324.0,12.93,103354.0,0
1003,50.5756,-7.5927,280.93,1019.0,66.0,282.31,0.0,41.0,10.91,240.0,16.12,399471.0,0
1004,59.552,0.8656,282.88,1028.0,71.0,278.6,0.04,92.0,10.06,285.0,13.28,376315.0,0
1005,58.231,-3.9703,282.71,1031.0,67.0,280.21,0.0,84.0,9.09,254.0,21.66,214808.0,0
1006,56.1507,-2.0865,279.27,1049.0,79.0,277.2,0.06,100.0,7.16,314.0,26.79,100000.0,0
1007,54.0767,1.8155,281.47,1019.0,83.0,283.07,0.01,55.0,0.0,177.0,29.49,100000.0,0
1008,52.2627,-2.9485,279.36,1039.0,70.0,283.89,0.0,76.0,13.2,286.0,19.9,395687.0,0
1009,52.2187,-1.9681,286.27,1030.0,82.0,279.74,0.0,56.0,11.55,174.0,14.02,864113.0,0
1010,51.7688,-7.3135,281.63,1008.0,75.0,275.14,0.0,84.0,4.08,199.0,13.41,795779.0,0
1011,54.1398,-7.1347,281.91,1011.0,61.0,278.36,0.02,69.0,17.53,321.0,16.96,285557.0,0
1012,53.0168,-7.6419,282.69,1007.0,88.0,277.92,0.04,58.0,6.5,261.0,20.72,372078.0,0
1013,53.7166,1.0804,281.24,1006.0,71.0,278.42,0.0,100.0,9.74,336.0,10.37,100000.0,0
1014,56.9143,-5.0754,281.43,1020.0,92.0,270.79,0.0,46.0,6.4,424.0,17.79,210520.0,0
1015,54.9961,-6.5409,282.21,1013.0,83.0,278.58,0.1,86.0,10.97,267.0,14.81,158384.0,0
1016,52.5145,-4.5187,282.49,1002.0,75.0,279.48,0.0,84.0,10.14,284.0,10.91,622591.0,0
1017,50.4658,1.4541,282.03,1031.0,67.0,276.95,0.0,93.0,11.29,249.0,21.47,557819.0,0
1018,59.4756,-3.184,278.95,1028.0,89.0,275.52,0.06,96.0,8.77,262.0,5.82,100000.0,0
1019,59.6561,1.0192,280.8,1016.0,94.0,277.87,0.04,42.0,4.76,316.0,17.05,442815.0,0
1020,51.1001,0.2101,283.35,1019.0,88.0,280.91,0.0,66.0,3.62,204.0,17.57,520547.0,0
1021,50.6949,-4.367,282.8,1001.0,66.0,281.16,0.02,81.0,4.76,353.0,17.62,631924.0,0
1022,57.0344,-3.2492,283.55,1013.0,62.0,274.46,0.0,75.0,7.38,243.0,12.54,493545.0,0
1023,54.6614,-0.2139,283.24,1009.0,81.0,280.59,0.02,100.0,9.23,255.0,6.99,782285.0,0
1024,51.6626,-1.026,281.07,1010.0,75.0,280.73,0.02,55.0,7.02,310.0,20.87,100000.0,0
1025,52.8522,-3.6701,283.41,1014.0,77.0,278.29,0.07,83.0,6.83,220.0,12.49,623318.0,0
1026,50.6601,-1.686,279.84,1002.0,76.0,273.36,0.0,100.0,9.18,295.0,11.2,214175.0,0
1027,51.4344,-7.2014,280.38,1016.0,71.0,275.43,0.02,64.0,17.04,250.0,13.5,440645.0,0
1028,56.7929,-1.7666,282.15,1011.0,82.0,281.87,0.03,100.0,9.45,289.0,15.85,348130.0,0
1029,58.9393,-6.5758,285.66,1009.0,68.0,275.68,0.0,59.0,9.65,258.0,22.04,942468.0,0
1030,56.9123,-1.5386,285.85,1028.0,96.0,277.41,0.06,39.0,9.05,268.0,16.43,559527.0,0
1031,51.2068,1.3212,281.17,1044.0,76.0,278.34,0.08,66.0,9.93,321.0,13.56,301514.0,0
1032,58.4714,-0.8524,283.99,996.0,70.0,278.43,0.01,0.0,8.07,302.0,18.01,100000.0,0
1033,50.9883,0.6281,283.54,1009.0,93.0,281.25,0.0,51.0,6.98,223.0,21.17,880423.0,0
1034,52.079,-7.7668,282.55,1002.0,50.0,276.37,0.0,96.0,5.73,225.0,14.75,546318.0,0
1035,51.3387,-2.3523,282.38,1025.0,73.0,280.92,0.08,30.0,11.97,298.0,27.85,451942.0,0
1036,51.1319,-4.9844,284.34,1009.0,87.0,283.15,0.0,86.0,15.02,224.0,10.49,100000.0,0
1037,53.033,-5.8338,279.82,1025.0,64.0,278.43,0.0,57.0,7.54,301.0,14.32,100000.0,0
1038,50.9338,-7.8881,281.6,1019.0,83.0,275.17,0.0,100.0,3.89,264.0,11.96,589469.0,0
1039,52.3694,1.6115,282.16,1011.0,83.0,271.95,0.03,56.0,9.68,367.0,8.19,100000.0,0
1040,51.7993,-3.1678,280.8,1029.0,80.0,276.03,0.03,100.0,5.28,352.0,16.01,202069.0,0
1041,55.9567,-4.0004,284.08,1012.0,71.0,272.49,0.0,65.0,5.25,327.0,8.12,100000.0,0
1042,53.7543,-3.1056,283.47,1027.0,53.0,277.28,0.0,94.0,11.28,250.0,19.36,510751.0,0
1043,59.5063,-4.8883,281.06,1015.0,74.0,277.54,0.0,84.0,8.93,250.0,17.13,197454.0,0
1044,59.9254,-7.4687,281.82,1017.0,77.0,277.31,0.02,88.0,9.96,275.0,20.34,779686.0,0
1045,50.4664,-3.9974,282.24,1018.0,83.0,279.14,0.0,69.0,5.72,283.0,22.15,785947.0,0
1046,51.1684,1.971,284.9,1017.0,75.0,278.6,0.03,100.0,6.14,261.0,23.04,335430.0,0
1047,52.2327,-1.645,279.43,1015.0,79.0,277.18,0.03,70.0,8.95,292.0,26.64,847240.0,0
1048,52.7812,-7.2354,282.16,1013.0,86.0,278.66,0.06,66.0,5.82,276.0,23.19,707892.0,0
1049,52.6824,-7.0532,283.05,1023.0,58.0,275.31,0.0,100.0,8.79,264.0,24.44,421583.0,0
1050,59.9132,-6.4787,279.23,1032.0,70.0,277.49,0.02,65.0,5.5,240.0,19.52,385054.0,0
1051,57.2205,-4.8225,281.49,1045.0,84.0,280.44,0.04,39.0,4.92,229.0,13.11,141887.0,0
1052,51.8649,0.2293,281.69,1009.0,86.0,273.96,0.0,84.0,6.93,262.0,5.26,402154.0,0
1053,56.054,-1.1379,282.11,1016.0,64.0,279.74,0.0,100.0,10.96,302.0,15.38,461245.0,0
1054,58.3323,-3.9479,282.45,1017.0,88.0,277.78,0.0,49.0,8.59,200.0,21.48,100000.0,0
1055,53.7529,-1.3379,280.99,1008.0,76.0,279.37,0.05,68.0,12.28,307.0,13.75,690060.0,0
1056,50.5607,-0.253,281.61,1006.0,81.0,277.02,0.04,90.0,4.29,338.0,19.27,138913.0,0
1057,58.534,-3.9823,279.56,1010.0,66.0,276.57,0.01,78.0,9.18,236.0,16.14,236941.0,0
1058,51.826,-4.417,277.71,1033.0,78.0,279.06,0.01,72.0,12.62,345.0,28.46,313715.0,0
1059,59.7593,-7.9999,282.15,1015.0,69.0,280.28,0.03,100.0,10.0,388.0,18.16,549201.0,0
1060,53.6625,-6.4007,283.12,1002.0,70.0,277.11,0.0,72.0,11.06,241.0,13.0,166941.0,0
1061,52.4487,-5.8934,282.55,1023.0,71.0,279.48,0.0,100.0,8.78,315.0,21.66,228271.0,0
1062,51.5149,-7.4829,281.71,1023.0,72.0,280.65,0.01,79.0,10.52,185.0,11.46,240705.0,0
1063,51.2063,-4.7493,282.68,1017.0,64.0,282.79,0.02,75.0,7.56,290.0,13.1,628617.0,0
1064,58.7757,-4.2785,279.12,1021.0,61.0,275.31,0.0,100.0,7.17,176.0,7.06,806847.0,0
1065,52.7807,-5.8063,282.24,1023.0,72.0,277.03,0.0,100.0,12.94,226.0,16.27,475005.0,0
1066,57.4217,-1.3685,281.69,1015.0,76.0,278.89,0.02,75.0,12.13,281.0,14.17,667047.0,0
1067,50.1549,0.8746,282.4,1014.0,68.0,274.45,0.05,80.0,11.58,303.0,12.11,746811.0,0
1068,58.0679,-3.4038,282.57,1018.0,65.0,277.69,0.0,69.0,6.48,289.0,16.23,715687.0,0
1069,51.05,-2.0594,284.22,1014.0,57.0,278.54,0.04,100.0,6.25,310.0,17.94,538671.0,0
1070,56.1378,-2.8047,282.91,1018.0,82.0,275.13,0.01,76.0,0.0,304.0,20.95,332814.0,0
1071,50.7852,-2.8866,285.84,1014.0,88.0,278.41,0.04,100.0,11.59,311.0,7.66,100000.0,0
1072,51.4444,-3.5999,280.62,1005.0,93.0,285.16,0.03,48.0,6.21,264.0,6.31,100000.0,0
1073,54.5761,-4.1811,282.88,1029.0,83.0,278.85,0.05,100.0,4.03,312.0,27.33,261147.0,0
1074,55.9714,-5.0742,283.0,1035.0,71.0,278.58,0.01,60.0,8.49,271.0,12.53,100000.0,0
1075,57.1934,-0.6589,283.59,1016.0,72.0,279.7,0.0,64.0,10.56,299.0,12.38,325415.0,0
1076,51.9629,-5.4557,278.73,997.0,77.0,278.59,0.0,34.0,10.21,321.0,8.26,480779.0,0
1077,54.3027,-2.4317,279.24,1015.0,60.0,280.55,0.01,59.0,9.26,229.0,12.83,566019.0,0
1078,51.3256,-7.7547,281.53,1020.0,78.0,280.73,0.02,88.0,7.07,292.0,20.71,100000.0,0
1079,51.4873,-2.6087,281.13,1009.0,69.0,278.29,0.02,86.0,11.38,298.0,8.97,377657.0,0
1080,50.278,0.6486,286.48,1025.0,80.0,279.13,0.0,100.0,12.22,343.0,22.33,823767.0,0
1081,51.0336,-3.7613,282.08,1026.0,70.0,279.08,0.03,96.0,6.48,343.0,14.72,100000.0,0
1082,53.3818,-3.7508,281.07,1030.0,59.0,277.51,0.04,100.0,3.27,357.0,15.07,235668.0,0
1083,50.595,1.54,279.27,1030.0,93.0,275.57,0.02,88.0,14.88,262.0,16.49,717852.0,0
1084,51.1576,-1.3257,282.81,1020.0,84.0,277.83,0.0,94.0,11.11,262.0,21.03,719931.0,0
1085,54.7326,-1.7421,284.84,1027.0,86.0,281.46,0.02,41.0,10.41,381.0,18.97,265244.0,0
1086,55.7659,-3.4416,281.82,1021.0,86.0,278.33,0.01,83.0,8.69,294.0,21.98,100000.0,0
1087,50.792,1.3674,281.73,1027.0,66.0,277.8,0.0,100.0,9.44,274.0,19.69,100000.0,0
1088,54.4995,0.3381,282.2,1022.0,76.0,278.72,0.0,99.0,13.36,286.0,7.52,100000.0,0
1089,56.0198,-6.8713,282.48,1008.0,82.0,279.97,0.02,73.0,4.87,336.0,12.77,432480.0,0
1090,54.1193,-7.8308,283.61,1012.0,79.0,278.46,0.05,55.0,12.2,338.0,21.21,100000.0,0
1091,59.0091,-4.7669,281.32,1039.0,88.0,273.74,0.03,100.0,5.27,314.0,7.05,269787.0,0
1092,52.336,-0.5911,279.76,984.0,85.0,273.88,0.0,65.0,11.47,208.0,13.81,353401.0,0
1093,52.2913,-5.1651,282.46,1020.0,79.0,277.22,0.0,96.0,13.88,263.0,13.69,526797.0,0
1094,52.1857,-6.6312,282.69,1007.0,66.0,275.33,0.0,38.0,6.53,209.0,20.17,685105.0,0
1095,59.7776,-6.1557,284.27,1005.0,77.0,278.33,0.04,100.0,8.64,286.0,8.07,780592.0,0
1096,55.0425,-3.9443,277.61,1016.0,81.0,276.21,0.02,86.0,10.48,263.0,6.72,148865.0,0
1097,50.852,-7.4379,280.26,1014.0,71.0,281.28,0.0,86.0,4.98,246.0,15.81,398642.0,0
1098,58.7878,0.8691,282.22,1032.0,90.0,276.76,0.0,69.0,6.63,203.0,19.32,290180.0,0
1099,57.8053,1.2821,281.85,1009.0,70.0,274.15,0.05,73.0,10.76,247.0,21.63,605474.0,0
1100,50.9964,-5.4264,280.13,1028.0,76.0,278.4,0.0,94.0,8.02,267.0,19.89,711379.0,0
1101,54.0878,0.9774,280.36,1021.0,100.0,282.57,0.02,90.0,6.69,337.0,11.92,417954.0,0
1102,56.1254,-7.394,284.49,1001.0,82.0,278.37,0.01,100.0,15.23,235.0,22.18,100000.0,0
1103,50.8018,-5.4823,285.0,1028.0,61.0,274.5,0.03,94.0,6.36,271.0,15.93,219946.0,0
1104,50.1896,-4.624,282.86,1011.0,79.0,278.5,0.0,82.0,8.84,236.0,7.64,100000.0,0
1105,55.0678,-3.7074,281.79,1032.0,74.0,278.98,0.04,82.0,5.87,301.0,16.97,100000.0,0
1106,50.3035,-7.3995,279.76,1012.0,63.0,278.03,0.02,31.0,5.56,201.0,21.43,143149.0,0
1107,59.4627,0.1312,281.45,1022.0,77.0,277.02,0.01,60.0,3.26,315.0,12.13,285001.0,0
1108,52.5152,-4.2203,287.81,1009.0,79.0,284.14,0.04,99.0,9.36,232.0,13.56,256258.0,0
1109,59.2128,-7.7717,281.48,1008.0,82.0,278.79,0.0,50.0,1.65,298.0,25.96,100000.0,0
1110,52.5322,1.9988,284.71,1012.0,71.0,277.62,0.0,76.0,12.02,262.0,22.41,148490.0,0
1111,57.1449,-7.0727,282.52,1008.0,99.0,282.65,0.09,73.0,9.19,256.0,12.49,860316.0,0
1112,56.0095,0.5238,285.51,1027.0,94.0,275.63,0.05,100.0,3.04,211.0,12.45,647864.0,0
1113,55.065,-0.6528,279.89,1002.0,75.0,278.41,0.02,94.0,11.12,236.0,12.24,318595.0,0
1114,55.0369,0.4413,284.58,1023.0,81.0,271.65,0.0,55.0,10.74,316.0,17.81,676032.0,0
1115,59.0209,0.5737,282.29,1008.0,85.0,275.23,0.0,73.0,11.45,207.0,16.86,585118.0,0
1116,59.7009,-1.6432,278.56,1022.0,76.0,274.0,0.0,41.0,8.57,310.0,15.89,437936.0,0
1117,51.7952,-3.7649,285.35,1018.0,60.0,278.83,0.04,63.0,6.58,296.0,22.28,461062.0,0
1118,56.2762,0.7502,282.0,1003.0,74.0,279.46,0.0,92.0,10.77,317.0,18.52,597322.0,0
1119,51.0573,-3.4724,285.24,1004.0,78.0,281.78,0.0,73.0,9.62,228.0,15.29,278395.0,0
1120,54.8872,-7.0612,285.05,1005.0,69.0,276.14,0.04,100.0,11.97,300.0,18.66,196902.0,0
1121,50.7993,-2.2998,279.95,1031.0,84.0,276.28,0.0,41.0,9.25,356.0,17.62,285814.0,0
1122,59.6567,0.1708,282.78,1003.0,76.0,276.95,0.0,89.0,1.05,210.0,22.36,148381.0,0
1123,51.1523,0.9447,285.2,1052.0,91.0,279.83,0.02,94.0,14.5,296.0,16.55,460815.0,0
1124,55.6223,1.7956,279.62,989.0,89.0,276.31,0.01,37.0,15.44,253.0,23.06,100000.0,0
1125,58.1203,-6.3662,280.17,1016.0,89.0,282.32,0.0,65.0,10.36,237.0,13.26,684228.0,0
1126,56.1088,1.142,281.5,998.0,52.0,282.2,0.0,72.0,7.4,203.0,11.97,472670.0,0
1127,51.5172,0.4444,285.73,1017.0,88.0,276.92,0.01,97.0,10.86,311.0,14.33,656633.0,0
1128,52.4875,-7.8967,281.4,1010.0,83.0,282.25,0.0,76.0,14.62,305.0,22.95,282119.0,0
1129,52.148,0.86,281.75,1014.0,86.0,276.49,0.01,71.0,11.66,250.0,20.57,365261.0,0
1130,54.0224,-5.9533,284.87,1012.0,90.0,281.25,0.05,22.0,7.8,236.0,9.68,517744.0,0
1131,57.2801,0.6124,288.41,1000.0,72.0,272.95,0.06,64.0,3.96,268.0,20.05,913653.0,0
1132,56.8438,1.5716,282.42,1000.0,72.0,285.44,0.02,48.0,6.21,336.0,16.6,320865.0,0
1133,51.6165,-6.3459,283.07,1020.0,67.0,276.74,0.03,52.0,6.13,286.0,23.46,541645.0,0
1134,54.1185,-6.8856,284.01,1008.0,82.0,277.96,0.0,83.0,12.1,339.0,12.88,333955.0,0
1135,54.5501,-3.6909,280.28,996.0,62.0,274.77,0.05,100.0,14.14,320.0,13.94,378001.0,0
1136,55.491,1.4458,283.41,1012.0,82.0,281.12,0.01,80.0,5.27,176.0,10.75,401690.0,0
1137,51.9483,-0.0704,285.71,1016.0,70.0,276.29,0.01,65.0,11.59,361.0,14.32,100000.0,0
1138,58.35,-0.7383,281.18,983.0,76.0,281.06,0.05,73.0,7.64,254.0,12.06,131922.0,0
1139,52.1807,-1.6048,284.48,1025.0,81.0,277.49,0.02,87.0,4.25,337.0,16.27,214589.0,0
1140,50.0599,-0.4748,285.79,1007.0,73.0,279.57,0.03,68.0,6.29,223.0,27.12,389547.0,0
1141,50.6516,-4.1546,283.44,1001.0,80.0,274.26,0.01,74.0,11.74,286.0,10.91,595939.0,0
1142,59.9846,0.5308,282.69,1004.0,86.0,276.17,0.05,67.0,20.49,256.0,15.53,407548.0,0
1143,50.5735,-4.4582,280.08,1016.0,88.0,278.02,0.0,83.0,9.73,293.0,12.46,327768.0,0
1144,52.5875,-6.5691,281.79,1015.0,75.0,282.51,0.03,92.0,11.5,356.0,1.37,449064.0,0
1145,55.2426,-6.7738,281.22,1020.0,90.0,275.88,0.01,67.0,6.32,183.0,17.69,124221.0,0
1146,55.9652,-6.9727,282.43,1021.0,60.0,276.27,0.05,59.0,0.0,257.0,5.72,606764.0,0
1147,56.1663,-6.3721,280.79,1015.0,69.0,271.58,0.0,68.0,11.02,299.0,12.37,196009.0,0
1148,55.467,-1.7384,283.62,1000.0,76.0,283.07,0.0,100.0,16.58,317.0,9.89,136608.0,0
1149,53.0694,-4.0385,281.36,1006.0,66.0,272.98,0.01,75.0,9.81,285.0,7.54,312305.0,0
1150,57.4443,0.9198,282.71,1004.0,94.0,278.48,0.0,54.0,7.53,338.0,13.1,422605.0,0
1151,51.0019,-5.9343,283.0,1016.0,90.0,277.27,0.0,36.0,8.7,333.0,13.78,100000.0,0
1152,54.8729,-4.6354,279.01,1017.0,81.0,278.78,0.0,100.0,14.86,267.0,11.84,100000.0,0
1153,57.4373,-6.4579,282.42,1008.0,84.0,276.47,0.0,100.0,5.49,238.0,17.75,448892.0,0
1154,53.2782,-2.6229,280.19,1013.0,81.0,277.86,0.02,81.0,2.89,245.0,8.85,517336.0,0
1155,51.7419,-7.7498,282.39,1009.0,74.0,281.15,0.01,100.0,4.98,368.0,20.44,100000.0,0
1156,59.2984,-3.8637,280.81,1029.0,88.0,277.74,0.02,55.0,9.03,242.0,8.97,329483.0,0
1157,57.375,-5.4105,280.88,1024.0,85.0,273.41,0.0,100.0,3.58,310.0,17.58,260849.0,0
1158,52.1165,-2.9439,279.63,1010.0,65.0,275.08,0.02,95.0,12.82,300.0,11.78,405060.0,0
1159,54.8664,-3.0191,284.0,1020.0,88.0,280.36,0.06,60.0,0.36,336.0,16.23,709955.0,0
1160,56.5092,1.877,282.2,1018.0,79.0,280.2,0.04,35.0,9.04,282.0,9.56,144523.0,0
1161,53.8576,-2.2292,283.94,997.0,80.0,278.44,0.04,40.0,12.31,258.0,11.91,426484.0,0
1162,54.1818,-0.0608,283.7,1009.0,69.0,281.0,0.01,76.0,11.02,388.0,15.76,100000.0,0
1163,54.3532,1.7577,283.76,1021.0,78.0,278.9,0.04,63.0,7.44,278.0,17.5,171242.0,0
1164,59.773,-2.3084,284.31,1015.0,94.0,279.59,0.06,75.0,7.77,256.0,13.32,522921.0,0
1165,55.454,-3.3845,279.26,1005.0,74.0,273.49,0.0,32.0,16.23,356.0,20.76,318392.0,0
1166,52.6797,-1.7618,279.82,1001.0,80.0,281.14,0.0,63.0,9.49,307.0,13.95,481760.0,0
1167,51.9948,-7.8764,280.66,1020.0,79.0,279.91,0.02,88.0,11.25,323.0,8.62,100000.0,0
1168,50.4093,1.9318,282.44,1006.0,79.0,277.03,0.0,63.0,5.83,308.0,4.51,448625.0,0
1169,56.3788,-6.1133,276.96,999.0,67.0,279.33,0.03,60.0,11.93,311.0,13.62,158429.0,0
1170,59.5689,-4.2394,278.63,1001.0,68.0,275.13,0.0,64.0,2.62,224.0,32.26,429880.0,0
1171,52.2834,-1.0872,282.68,991.0,77.0,280.58,0.03,100.0,9.63,348.0,24.73,228269.0,0
1172,59.6635,-4.5648,278.8,1009.0,81.0,274.3,0.0,86.0,11.83,310.0,10.44,646570.0,0
1173,50.8374,-3.0062,279.29,1015.0,48.0,280.4,0.03,97.0,6.9,298.0,16.69,685812.0,0
1174,58.8112,1.455,282.21,1023.0,82.0,283.58,0.0,92.0,13.12,326.0,18.47,115876.0,0
1175,55.0757,-0.2888,281.43,1033.0,85.0,275.27,0.0,17.0,7.31,299.0,8.25,388982.0,0
1176,58.1531,0.2673,276.52,1016.0,67.0,278.1,0.0,96.0,14.35,271.0,16.04,236137.0,0
1177,52.7049,-0.4803,284.14,1015.0,88.0,276.76,0.0,100.0,14.77,284.0,21.94,282745.0,0
1178,52.5328,-4.9464,282.44,1017.0,88.0,281.2,0.0,100.0,0.74,284.0,15.56,516517.0,0
1179,59.0626,1.8565,284.52,1008.0,91.0,280.47,0.02,33.0,4.77,380.0,7.15,484400.0,0
1180,58.7063,-6.8639,283.67,1015.0,60.0,275.42,0.0,70.0,10.35,263.0,20.85,216685.0,0
1181,50.8389,0.1279,281.18,1004.0,63.0,272.45,0.0,27.0,4.23,278.0,19.19,100000.0,0
1182,59.3595,-4.0977,283.92,1010.0,79.0,279.01,0.0,100.0,5.55,305.0,16.47,280033.0,0
1183,57.0881,-7.8893,282.69,1010.0,77.0,278.8,0.0,61.0,8.08,301.0,21.91,268417.0,0
1184,59.9063,-0.9395,282.79,1011.0,41.0,278.93,0.0,79.0,14.73,248.0,10.05,534766.0,0
1185,57.3803,-7.3512,280.49,1002.0,85.0,276.64,0.03,100.0,14.27,355.0,20.96,528137.0,0
1186,51.4381,-2.823,282.64,1014.0,70.0,274.14,0.0,96.0,12.03,227.0,21.24,359992.0,0
1187,52.0132,-2.4535,282.0,1007.0,74.0,272.51,0.01,94.0,5.29,282.0,19.92,441493.0,0
1188,57.8741,-7.831,282.46,1024.0,89.0,277.21,0.0,75.0,9.01,228.0,24.79,489570.0,0
1189,55.4705,-4.5717,281.52,1021.0,61.0,280.89,0.01,69.0,15.15,368.0,14.07,540943.0,0
1190,57.4066,-0.4109,283.03,1033.0,82.0,276.52,0.06,53.0,8.78,251.0,17.95,197996.0,0
1191,50.1622,-6.6487,276.39,1026.0,75.0,277.9,0.0,100.0,12.28,315.0,26.72,601312.0,0
1192,59.9579,-4.3251,281.93,1022.0,85.0,279.83,0.07,73.0,5.84,251.0,17.11,354801.0,0
1193,55.1404,-7.1641,279.37,1011.0,56.0,279.8,0.01,49.0,4.77,341.0,18.09,181364.0,0
1194,55.8061,-0.1522,282.11,1030.0,73.0,274.02,0.01,70.0,12.4,253.0,24.7,100000.0,0
1195,53.8638,-7.9282,280.0,1016.0,76.0,281.74,0.0,77.0,11.7,259.0,14.72,420347.0,0
1196,58.9096,-7.5119,282.08,1038.0,77.0,274.97,0.11,49.0,3.54,297.0,21.44,380394.0,0
1197,59.0239,-3.766,282.53,1015.0,78.0,280.48,0.05,100.0,7.38,207.0,10.77,381316.0,0
1198,54.251,-6.201,284.75,1004.0,79.0,275.54,0.01,67.0,6.07,331.0,15.48,100000.0,0
1199,53.8781,-6.7272,284.36,1013.0,90.0,280.12,0.0,94.0,5.51,315.0,20.32,205808.0,0
1200,55.1617,0.6951,281.01,1013.0,81.0,277.05,0.02,56.0,5.64,300.0,14.14,156922.0,0
1201,50.4413,-4.1366,279.87,993.0,70.0,278.72,0.0,75.0,18.44,260.0,18.64,448796.0,0
1202,51.2834,-7.3392,282.7,1003.0,83.0,280.01,0.0,37.0,7.95,293.0,11.84,346543.0,0
1203,56.5912,-2.2976,281.98,1031.0,72.0,278.59,0.06,96.0,1.31,259.0,13.2,100000.0,0
1204,55.5107,-3.4769,281.1,1027.0,67.0,281.41,0.13,97.0,2.5,295.0,22.88,212603.0,0
1205,55.572,-3.6201,281.93,1000.0,92.0,275.68,0.0,100.0,9.62,335.0,24.45,100000.0,0
1206,59.7335,-6.0181,280.07,982.0,95.0,279.85,0.02,65.0,7.78,207.0,16.34,571326.0,0
1207,53.2227,-1.4444,279.84,998.0,88.0,271.76,0.05,100.0,13.05,280.0,10.2,778163.0,0
1208,58.2132,-0.7701,280.16,1009.0,90.0,277.33,0.0,64.0,13.81,261.0,21.4,293314.0,0
1209,50.2146,1.0261,285.91,1020.0,79.0,278.69,0.03,100.0,5.26,329.0,17.56,301388.0,0
1210,56.6223,-1.0416,279.89,1008.0,86.0,281.46,0.0,24.0,7.05,196.0,18.78,100000.0,0
1211,53.0888,0.4653,281.09,1023.0,82.0,281.48,0.02,100.0,12.62,404.0,17.39,100000.0,0
1212,54.9317,-4.1984,285.97,1002.0,69.0,279.51,0.02,100.0,11.45,268.0,14.82,509196.0,0
1213,50.8961,-0.511,285.36,1033.0,73.0,278.86,0.0,91.0,8.29,249.0,22.11,293387.0,0
1214,55.7555,-2.9956,282.57,1045.0,75.0,282.49,0.01,45.0,11.74,218.0,12.5,236973.0,0
1215,56.9629,-2.1534,281.43,1016.0,82.0,279.72,0.0,68.0,7.63,264.0,17.09,548081.0,0
1216,53.1627,-5.782,282.19,993.0,78.0,281.82,0.01,62.0,10.54,302.0,10.51,543951.0,0
1217,56.1835,-3.3806,281.62,1033.0,63.0,277.18,0.0,29.0,11.18,284.0,9.18,576940.0,0
1218,59.4882,-4.7716,278.83,995.0,83.0,275.78,0.07,78.0,1.1,342.0,21.37,103531.0,0
1219,53.4648,-3.3183,283.67,1025.0,70.0,279.17,0.0,97.0,8.61,432.0,19.89,554068.0,0
1220,57.3354,-5.1869,281.85,1000.0,64.0,279.47,0.01,59.0,7.25,321.0,20.52,123910.0,0
1221,59.776,-6.4745,277.42,1022.0,60.0,278.0,0.08,47.0,6.94,326.0,14.69,230465.0,0
1222,52.0955,-1.5176,285.45,1031.0,75.0,277.37,0.02,61.0,6.54,253.0,8.78,568322.0,0
1223,50.4805,0.7916,282.97,1015.0,79.0,278.37,0.08,70.0,14.13,286.0,8.37,100000.0,0
1224,52.9332,-0.34,278.79,1015.0,91.0,277.14,0.03,94.0,9.49,339.0,10.22,280272.0,0
